VHCL_CRASH_ID,VHCL_VHCL_ID,VHCL_VHCL_CODED_SEQ_NO,VHCL_OWNSHP_CD,VHCL_OWNSHP_SHORT_DESC,VHCL_USE_CD,VHCL_USE_SHORT_DESC,VHCL_TYP_CD,VHCL_TYP_SHORT_DESC,EMRGCY_VHCL_USE_FLG,TRLR_QTY,VHCL_MVMNT_CD,VHCL_MVMNT_SHORT_DESC,VHCL_CMPSS_DIR_FROM_CD,VHCL_CMPSS_DIR_FROM_SHORT_DESC,VHCL_CMPSS_DIR_TO_CD,VHCL_CMPSS_DIR_TO_SHORT_DESC,VHCL_ACTN_CD,VHCL_ACTN_SHORT_DESC,VHCL_CAUSE_1_CD,VHCL_CAUSE_1_SHORT_DESC,VHCL_CAUSE_2_CD,VHCL_CAUSE_2_SHORT_DESC,VHCL_CAUSE_3_CD,VHCL_CAUSE_3_SHORT_DESC,VHCL_EVNT_1_CD,VHCL_EVNT_1_SHORT_DESC,VHCL_EVNT_2_CD,VHCL_EVNT_2_SHORT_DESC,VHCL_EVNT_3_CD,VHCL_EVNT_3_SHORT_DESC,VHCL_SPEED_FLG,VHCL_HIT_RUN_FLG,VHCL_SFTY_EQUIP_USED_QTY,VHCL_SFTY_EQUIP_UNUSED_QTY,VHCL_SFTY_EQUIP_USE_UNKNWN_QTY,VHCL_OCCUP_CNT,STRIKG_VHCL_FLG,PARTIC_CRASH_ID,PARTIC_VHCL_ID,PARTIC_ID,PARTIC_DSPLY_SEQ_NO,PARTIC_VHCL_CODED_SEQ_NO,PARTIC_VHCL_SEQ_NO,PARTIC_TYP_CD,PARTIC_TYP_SHORT_DESC,PARTIC_HIT_RUN_FLG,PUB_EMPL_FLG,SEX_CD,AGE_VAL,DRVR_LIC_STAT_CD,DRVR_LIC_STAT_SHORT_DESC,DRVR_RES_STAT_CD,DRVR_RES_SHORT_DESC,INJ_SVRTY_CD,INJ_SVRTY_SHORT_DESC,SFTY_EQUIP_USE_CD,SFTY_EQUIP_USE_SHORT_DESC,AIRBAG_DEPLOY_IND,PARTIC_MVMNT_CD,PARTIC_MVMNT_SHORT_DESC,PARTIC_CMPSS_DIR_FROM_CD,PARTIC_CMPSS_DIR_FROM_SHORT_DESC,PARTIC_CMPSS_DIR_TO_CD,PARTIC_CMPSS_DIR_TO_SHORT_DESC,NON_MOTRST_LOC_CD,NON_MOTRST_LOC_SHORT_DESC,PARTIC_ACTN_CD,PARTIC_ACTN_SHORT_DESC,PARTIC_ERR_1_CD,PARTIC_ERR_1_SHORT_DESC,PARTIC_ERR_2_CD,PARTIC_ERR_2_SHORT_DESC,PARTIC_ERR_3_CD,PARTIC_ERR_3_SHORT_DESC,PARTIC_CAUSE_1_CD,PARTIC_CAUSE_1_SHORT_DESC,PARTIC_CAUSE_2_CD,PARTIC_CAUSE_2_SHORT_DESC,PARTIC_CAUSE_3_CD,PARTIC_CAUSE_3_SHORT_DESC,PARTIC_EVNT_1_CD,PARTIC_EVNT_1_SHORT_DESC,PARTIC_EVNT_2_CD,PARTIC_EVNT_2_SHORT_DESC,PARTIC_EVNT_3_CD,PARTIC_EVNT_3_SHORT_DESC,BAC_VAL,ALCHL_USE_RPT_IND,DRUG_USE_RPT_IND,MJ_USE_RPT_IND,STRIKG_PARTIC_FLG,CRASH_ERR_LONG_DESC,CAUSE_LONG_DESC,EVNT_LONG_DESC,MVMNT_LONG_DESC,ACTN_LONG_DESC
1555947,2938634,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,7,W,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1555947,2938634,3353980,1,1,1,1,DRVR,False,False,2,62,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1579207,2982624,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,8,NW,5,S,16,TRN A/RED,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1579207,2982624,3403201,1,1,1,1,DRVR,False,False,1,62,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Right,Turned on red after stopping
1575503,2975641,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1575503,2975641,3395279,2,1,1,1,DRVR,False,False,1,18,1,OR-Y,2,OR>25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering street or highway from alley or driveway
1549492,2926812,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,2,NE,8,NW,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1549492,2926812,3340652,2,1,1,1,DRVR,False,False,2,62,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering street or highway from alley or driveway
1559073,2944379,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1559073,2944379,3360403,1,1,1,1,DRVR,False,False,2,16,1,OR-Y,1,OR<25,3,INJB,2,BELT,0.0,,,,,,,,,28,ILLNESS,44,STRDL LN,52.0,CARELESS,,,50,USED MDN,17.0,ILLNESS,32.0,CARELESS,,,,,,,,0.0,0.0,,False,Straddling or driving on wrong lanes,No cause associated at this level,,Straight Ahead,No action or non-warranted
1575293,2975228,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,7,W,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1575293,2975228,3394816,2,1,1,1,DRVR,False,False,1,58,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1557336,2941179,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,,1,STRGHT,6,SW,2,NE,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1557336,2941179,3356793,1,1,1,1,DRVR,False,False,1,73,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,Proceed after stopping for a stop sign/flashing red.
1559401,2944991,1,9,UNKN,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,True,0,0,1,1,True,1559401,2944991,3361098,1,1,1,1,DRVR,True,False,1,48,3,SUSP,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,9.0,9.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1557486,2941458,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,4,SE,6,SW,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1557486,2941458,3357092,2,1,1,1,DRVR,False,False,2,66,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,110.0,N-MTR,,,,,,0.0,0.0,,False,No error,No cause associated at this level,Non-motorist struck vehicle,Turning Left,No action or non-warranted
1576719,2977853,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,2,2,True,1576719,2977853,3397802,1,1,1,1,DRVR,False,False,1,21,2,OTH-Y,9,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1581129,2986185,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,5,S,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1581129,2986185,3407276,1,1,1,1,DRVR,False,False,2,60,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,26,SUN,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Left,No action or non-warranted
1574716,2974152,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1574716,2974152,3393567,1,1,1,1,DRVR,False,False,1,32,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,42,F/SLO MV,,,,,7,TOO-CLOS,,,,,,,,,,,,,,,False,Failed to decrease speed for slower moving vehicle,No cause associated at this level,,Straight Ahead,No action or non-warranted
1576286,2977070,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1576286,2977070,3396909,2,1,1,1,DRVR,False,False,1,25,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1561778,2949478,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,True,1561778,2949478,3366010,1,1,1,1,DRVR,False,False,2,21,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1575460,2975557,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,6,SW,7,W,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1575460,2975557,3395188,2,1,1,1,DRVR,False,False,1,63,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,Proceed after stopping for a stop sign/flashing red.
1575053,2974792,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1575053,2974792,3394295,2,1,1,1,DRVR,False,False,2,42,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Left,No action or non-warranted
1584484,2992466,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,1,N,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1584484,2992466,3414463,2,1,1,1,DRVR,False,False,2,49,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1576689,2977801,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1576689,2977801,3397750,2,1,1,1,DRVR,False,False,2,63,1,OR-Y,2,OR>25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,110.0,N-MTR,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,Non-motorist struck vehicle,Turning Left,No action or non-warranted
1555896,2938547,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,,3,TURN-L,6,SW,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1555896,2938547,3353875,1,1,1,1,DRVR,False,False,2,48,0,NONE,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,52,CARELESS,27.0,BIKE ROW,,,32,CARELESS,2.0,NO-YIELD,,,,,,,,,,,,,False,Careless driving (per PAR),No cause associated at this level,,Turning Left,No action or non-warranted
1572971,2970784,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1572971,2970784,3389795,1,1,1,1,DRVR,False,False,1,50,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1573483,2971818,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,7,W,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1573483,2971818,3390943,1,1,1,1,DRVR,False,False,1,59,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1558323,2942971,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,3,E,1,N,20,STR ENTR,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1558323,2942971,3358836,1,1,1,1,DRVR,False,False,2,58,2,OTH-Y,4,N-RES,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,40,VIEW OBS,,,,,83.0,VEG HID,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,Vegetation obscured view,Turning Right,"Before entering roadway, struck pedestrian, etc. on sidewalk or shoulder"
1557021,2940579,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,7,W,1,N,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,True,0,0,1,1,True,1557021,2940579,3356142,1,1,1,1,DRVR,True,False,1,49,3,SUSP,9,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,51,RECKLESS,27.0,BIKE ROW,,,33,RECKLESS,2.0,NO-YIELD,,,,,,,,,,0.0,0.0,,False,Reckless driving (per PAR),No cause associated at this level,,Turning Left,Proceed after stopping for a stop sign/flashing red.
1583114,2989955,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1583114,2989955,3411608,1,1,1,1,DRVR,False,False,2,66,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1558851,2943954,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,8,NW,2,NE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1558851,2943954,3359936,2,1,1,1,DRVR,False,False,1,79,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,110.0,N-MTR,,,,,,0.0,0.0,,False,No error,No cause associated at this level,Non-motorist struck vehicle,Turning Left,No action or non-warranted
1585480,2994322,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,5,S,7,W,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1585480,2994322,3416546,2,1,1,1,DRVR,False,False,1,22,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,0.0,NONE,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,Proceed after stopping for a stop sign/flashing red.
1571995,2968891,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,7,W,5,S,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1571995,2968891,3387692,1,1,1,1,DRVR,False,False,2,0,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Proceed after stopping for a stop sign/flashing red.
1559323,2944843,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,1,N,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1559323,2944843,3360924,1,1,1,1,DRVR,False,False,2,0,9,UNK,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,20,DIS SGNL,,,,,4,DIS SIG,,,,,,,,,,,,,,,False,Disregarded traffic signal,No cause associated at this level,,Straight Ahead,No action or non-warranted
1557400,2941298,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1557400,2941298,3356926,2,1,1,1,DRVR,False,False,1,77,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1556548,2939703,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,1,N,7,W,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1556548,2939703,3355163,1,1,1,1,DRVR,False,False,1,32,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Proceed after stopping for a stop sign/flashing red.
1560164,2946415,1,3,PUBLC,1,POLCE,1,PSNGR CAR,False,0.0,6,STOP,7,W,3,E,11,STOPPED,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1560164,2946415,3362645,2,1,1,1,DRVR,False,True,1,49,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Stopped in Traffic,Stopped in traffic not waiting to make a left turn
1563172,2952092,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1563172,2952092,3368913,1,1,1,1,DRVR,False,False,2,25,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1586217,2995751,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,2,NE,4,SE,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,0,0,2,2,True,1586217,2995751,3418135,1,1,1,1,DRVR,False,False,1,59,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,Entering alley or driveway from street or highway
1587696,2998568,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,0,NONE,0,NO CODE,,,,,89.0,OTHR CRASH,,,,,False,True,1,0,0,1,True,1587696,2998568,3421292,1,1,1,1,DRVR,True,False,2,56,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,85.0,1.0,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1558708,2943681,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,2,NE,8,NW,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,True,1558708,2943681,3359629,1,1,1,1,DRVR,False,False,2,38,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,86.0,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering alley or driveway from street or highway
1576114,2976758,1,1,PRVTE,5,TAXI,1,PSNGR CAR,False,0.0,1,STRGHT,7,W,3,E,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1576114,2976758,3396567,2,1,1,1,DRVR,False,False,1,40,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,Proceed after stopping for a stop sign/flashing red.
1576765,2977930,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,3,E,1,N,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1576765,2977930,3397895,1,1,1,1,DRVR,False,False,1,19,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,16,INATTENT,9.0,IMP STOP,27.0,BIKE ROW,2,NO-YIELD,,,,,,,,,,,86.0,0.0,0.0,,False,Inattention (Failure to Dim Lights prior to 4/1/97),No cause associated at this level,,Turning Right,Proceed after stopping for a stop sign/flashing red.
1557015,2940568,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,,1,STRGHT,8,NW,4,SE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,4,0,0,4,False,1557015,2940568,3356129,2,1,1,1,DRVR,False,False,1,43,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1599514,3020586,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,7,W,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1599514,3020586,3445952,1,1,1,1,DRVR,False,False,2,54,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1564220,2954110,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,4,SE,8,NW,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1564220,2954110,3371164,1,1,1,1,DRVR,False,False,1,51,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,Proceed after stopping for a stop sign/flashing red.
1586095,2995503,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1586095,2995503,3417863,1,1,1,1,DRVR,False,False,1,57,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,26,SUN,16,INATTENT,27.0,BIKE ROW,,,2,NO-YIELD,,,,,,,,,,,86.0,0.0,0.0,,False,Inattention (Failure to Dim Lights prior to 4/1/97),No cause associated at this level,,Turning Left,No action or non-warranted
1592632,3008002,1,3,PUBLC,0,NONE,8,OTH BUS,False,0.0,2,TURN-R,4,SE,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1592632,3008002,3431863,1,1,1,1,DRVR,False,False,2,52,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1587638,2998469,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,7,W,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1587638,2998469,3421177,1,1,1,1,DRVR,False,False,2,60,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,97,UNA DIS TC,,,,,0,NO CODE,,,,,,,,,,,,,,,False,Unable to determine which driver disregarded traffic control device,No cause associated at this level,,Turning Left,No action or non-warranted
1577449,2979264,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,1,N,5,S,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1577449,2979264,3399374,1,1,1,1,DRVR,False,False,2,22,2,OTH-Y,4,N-RES,9,NONE,2,BELT,,,,,,,,,,0,NONE,21,RAN STOP,47.0,BASCRULE,52.0,CARELESS,3,PAS-STOP,1.0,TOO-FAST,32.0,CARELESS,,,,,,,,0.0,0.0,,False,Disregarded stop sign or flashing red,No cause associated at this level,,Straight Ahead,Proceed after stopping for a stop sign/flashing red.
1577375,2979125,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,2,NE,8,NW,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1577375,2979125,3399216,1,1,1,1,DRVR,False,False,2,30,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1576908,2978208,1,1,PRVTE,0,NONE,5,TRUCK,False,0.0,2,TURN-R,7,W,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1576908,2978208,3398203,1,1,1,1,DRVR,False,False,1,35,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,16,INATTENT,27.0,BIKE ROW,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Inattention (Failure to Dim Lights prior to 4/1/97),No cause associated at this level,,Turning Right,No action or non-warranted
